x-axis,2
second,Volt
-190.5000E-09,+2.0270100459457E+00
-190.0000E-09,+2.0471105482430E+00
-189.5000E-09,+2.0672110505402E+00
-189.0000E-09,+2.0873115528376E+00
-188.5000E-09,+2.1275125574321E+00
-188.0000E-09,+2.1476130597293E+00
-187.5000E-09,+2.1476130597294E+00
-187.0000E-09,+2.2079145666213E+00
-186.5000E-09,+2.2481155712158E+00
-186.0000E-09,+2.2682160735130E+00
-185.5000E-09,+2.2682160735131E+00
-185.0000E-09,+2.2883165758104E+00
-184.5000E-09,+2.3285175804049E+00
-184.0000E-09,+2.3285175804049E+00
-183.5000E-09,+2.3486180827022E+00
-183.0000E-09,+2.3687185849995E+00
-182.5000E-09,+2.3888190872968E+00
-182.0000E-09,+2.4089195895940E+00
-181.5000E-09,+2.4089195895941E+00
-181.0000E-09,+2.4491205941886E+00
-180.5000E-09,+2.4692210964859E+00
-180.0000E-09,+2.4893215987831E+00
-179.5000E-09,+2.4491205941887E+00
-179.0000E-09,+2.5094221010804E+00
-178.5000E-09,+2.5094221010805E+00
-178.0000E-09,+2.5496231056749E+00
-177.5000E-09,+2.5295226033777E+00
-177.0000E-09,+2.5295226033778E+00
-176.5000E-09,+2.5697236079723E+00
-176.0000E-09,+2.5697236079723E+00
-175.5000E-09,+2.5898241102695E+00
-175.0000E-09,+2.5697236079723E+00
-174.5000E-09,+2.5697236079722E+00
-174.0000E-09,+2.5496231056749E+00
-173.5000E-09,+2.4893215987831E+00
-173.0000E-09,+2.4692210964858E+00
-172.5000E-09,+2.4290200918912E+00
-172.0000E-09,+2.4089195895939E+00
-171.5000E-09,+2.3486180827022E+00
-171.0000E-09,+2.3486180827021E+00
-170.5000E-09,+2.3285175804048E+00
-170.0000E-09,+2.2883165758103E+00
-169.5000E-09,+2.2682160735130E+00
-169.0000E-09,+2.2481155712157E+00
-168.5000E-09,+2.2280150689184E+00
-168.0000E-09,+2.2079145666211E+00
-167.5000E-09,+2.1878140643239E+00
-167.0000E-09,+2.1677135620266E+00
-166.5000E-09,+2.1677135620266E+00
-166.0000E-09,+2.1476130597293E+00
-165.5000E-09,+2.1275125574321E+00
-165.0000E-09,+2.1275125574320E+00
-164.5000E-09,+2.1074120551348E+00
-164.0000E-09,+2.1074120551346E+00
-163.5000E-09,+2.0471105482430E+00
-163.0000E-09,+2.0672110505402E+00
-162.5000E-09,+2.0471105482429E+00
-162.0000E-09,+2.0471105482429E+00
-161.5000E-09,+2.0270100459456E+00
-161.0000E-09,+2.0069095436484E+00
-160.5000E-09,+2.0069095436483E+00
-160.0000E-09,+1.9868090413510E+00
-159.5000E-09,+1.9667085390537E+00
-159.0000E-09,+1.9466080367566E+00
-158.5000E-09,+1.9667085390537E+00
-158.0000E-09,+1.9466080367565E+00
-157.5000E-09,+1.9265075344593E+00
-157.0000E-09,+1.9466080367565E+00
-156.5000E-09,+1.9466080367564E+00
-156.0000E-09,+1.9064070321619E+00
